kategori,baslik,link,icerik
eğitim,Liselerde 'açığa alma' iddiası,https://www.haberturk.com/liselerde-aciga-alma-iddiasi-3781851,"İstanbul başta olmak üzere birçok ilde, 30’dan fazla proje okulda yapılan atamalarda muhalif olduğu belirtilen öğretmenlerin yerlerinin değiştirildiği öne sürüldü. Yeri değiştirilen öğretmenlerin boykot ve iş bırakma gibi eylemlere de katıldığı iddia edildi. 79 bin 286 öğretmen, 5 bin 318 yönetici görev yaptığı proje okullarına atanan yeni isimlerin ise kriterlerin aksine siyasi tercihlerle atandığı da konuya ilişkin bir başka iddia. Bu iddiaların ardından bazı liselerde öğretmenlerini geri isteyen öğrencilerin de eylem yaptığına ilişkin görüntüler sosyal medyada yer aldı. Sakıp Sabancı Anadolu Lisesi de bu iddiaların ardından protesto gösterisi düzenlenen okullardan biri oldu. Öğrenciler 33 öğretmenin kadro dışı kaldığı iddiasının ardından okul bahçesinde tepkilerini dile getirdi. BirGün gazetesine konuşan Eğitim Sen Genel Başkanı Kemal Irmak, ""2025 yılı atamaları tıpkı geçmiş yıllarda olduğu gibi yine şeffaflıktan uzak, liyakat ilkesini hiçe sayan bir anlayışla gerçekleştirilmiştir. Proje okullarına yapılan atamalarda süreç; somut, ölçülebilir ve nesnel hiçbir kritere dayanmıyor. Tamamen siyasi ve idari takdirle şekillendiriliyor. Bakanlık; herhangi bir kriter ilanı yapmadan, kıdem, hizmet puanı ya da mesleki yeterlilik gibi objektif göstergelere bakmadan, istediği öğretmeni ya da eğitim yöneticisini proje okullarına atayabilmektedir. Emek, birikim ve mesleki yetkinlik yok, adalet yok, hakkaniyet yok"" dedi."
eğitim,ÇEVKO Vakfı çevrenin korunması için okullarda eğitimler verecek,https://www.haberturk.com/cevko-vakfi-cevrenin-korunmasi-icin-okullarda-egitimler-verecek-3781358,"MEB Destek Hizmetleri Genel Müdürlüğü ve ÇEVKO Vakfı arasında 3 yıl süre ile imzalanan iş birliği protokolü uyarınca, MEB’e bağlı ve bakanlık tarafından belirlenen okullarda, çevrenin korunması odağında öğrencilere ve öğretmenlere yönelik eğitim ve farkındalık çalışmaları gerçekleştirilecek. İş birliği kapsamında, geri dönüştürülebilir atıklar konusunda öğrencilerde ve öğretmenlerde farkındalık oluşturulmasına katkı sağlanması, geri dönüştürülebilir nitelikli atıkların ayrı biriktirilmesi ve toplanması süreçlerinin alt yapısının desteklenmesi amaçlanıyor. T.C. Millî Eğitim Bakanlığı Destek Hizmetleri Genel Müdürlüğü ve ÇEVKO Vakfı Arasında İş Birliği Protokolüne, T.C. Millî Eğitim Bakanlığı adına Destek Hizmetleri Genel Müdürü Ömür Fatih Karakullukçu ve ÇEVKO Vakfı adında da Yürütme Kurulu Başkanı Çetin Yılmaz tarafından imza konuldu. İmza töreninde konuşma yapan T.C. Millî Eğitim Bakanlığı Destek Hizmetleri Genel Müdürü Ömür Fatih Karakullukçu, ""Çevre bilincinin erken yaşlarda kazandırılması, sürdürülebilir bir gelecek inşa etmemiz için hayati önem taşıyor. Bu doğrultuda okullarımızda hâli hazırda yürüttüğümüz çevre duyarlılığı ve geri dönüşüm alışkanlıklarını yaygınlaştırma çalışmalarımıza ÇEVKO Vakfı'nın sağlayacağı değerli katkılarla yeni bir boyut daha kazandırıyoruz. Bu anlamlı projede ÇEVKO Vakfı'nın yanımızda olmasından büyük memnuniyet duyuyoruz"" dedi."
eğitim,Bakan Tekin: Şu an Türkiye genelinde derslik başına düşen öğrenci sayısı 20'li rakamlarda,https://www.haberturk.com/bakan-tekin-su-an-turkiye-genelinde-derslik-basina-dusen-ogrenci-sayisi-20-li-rakamlarda-3781346,"Milli Eğitim Bakanı Yusuf Tekin, Çorum Valiliğinde düzenlenen İl Eğitim Değerlendirme Toplantısı'nın ardından düzenlediği basın toplantısında, Türk Polis Teşkilatının 180'inci kuruluş yıl dönümünü kutladı. İş insanı Üzeyir Şahin ve eşi Belma Şahin tarafından kanser hastalığından 2023'te 19 yaşında vefat eden kızları Selin Şahin'in adını yaşatmak amacıyla yaptırılan Selin Şahin Ortaokulu'nun açılış töreni için kente geldiğini belirten Tekin, burada verimli görüşmeler ve toplantılar yaptıklarını söyledi. Türkiye'de eğitim kalitesinin son 20 yılda önemli ölçüde arttığını dile getiren Tekin, ""Türkiye'de eğitim-öğretimin fiziki ve teknoloji altyapısına yönelik son 20 yılda yapılanlar, taraflı tarafsız herkes tarafından takdir ediliyor. Sadece içeride değil uluslararası raporlarda da bu anlamda övgü dolu ifadelere yer veriliyor. 2002-2003 eğitim-öğretim yılından önce Türkiye'deki derslik sayısı, öğretmen sayısı, derslik başına düşen öğrenci ve öğretmen başına düşen öğrenci istatistiklerine baktığımızda, 20 yıl içerisinde Bakanlığımızın yaptığı yatırımlardan uluslararası raporların tamamında övgüyle bahsediliyor"" diye konuştu."
eğitim,"İzmir'de öğrenciler kantin alışverişini ""atıklarla"" yapabilecek",https://www.haberturk.com/izmir-de-ogrenciler-kantin-alisverisini-atiklarla-yapabilecek-3781002,"Suphi Koyuncuoğlu Anadolu Lisesi Konferans Salonu'nda, Bornova ilçesindeki 3 okulda pilot olarak başlatılan ""Bornova 0 Atık Projesi"" tanıtıldı. İzmir Valisi Süleyman Elban, toplantıda atığın tamamının geri dönüşebileceği bir sisteme geçilmesi gerektiğini belirterek, dünya genelinde son 60 yıldır geri dönüşüm çalışmalarının hızlandığını anlattı. Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan'ın himayesinde başlatılan ""Sıfır Atık Projesi""ni hatırlatan Elban, ""Ülke genelinde ciddi çalışmalar başladı. Bu anlamda bilinçlenmeye de ciddi katkıları oldu. Kamuoyu ve insanımız buna katkı koymak için üzerine düşen sorumluluğu yerine getirmek istiyor. En basit örneği 3-5 yıl önce market poşetleriyle ilgili bir uygulama yapıldı. Artık sokaklarda çok fazla uçuşan market poşeti görmüyoruz. İnsanımız bunu hemen kabullendi. Uygulamaya geçildi ve başarılı olundu."" diye konuştu. Elban, Bornova Kaymakamlığı, İzmir Kalkınma Ajansı ve Bornova İlçe Milli Eğitim Müdürlüğünün çeşitli şirketlerle başlattığı projeyle öğrencilerin bilinçlendirilmesinin hedeflendiğinin altını çizerek, ""Hedefimiz kısa sürede tüm Bornova ve İzmir'e bu projeyi yaygınlaştırmak. Bizim geri dönüşüm ve yenilenebilir enerji ve benzeri alanlarda yürüttüğümüz faaliyetler karbon ayak izinin azaltılmasına katkı sunacak"" dedi."
eğitim,"YÖK'ün ""Uluslararası Araştırmacı Programları"" başvuruları 16 Mayıs'a kadar sürecek",https://www.haberturk.com/yok-un-uluslararasi-arastirmaci-programlari-basvurulari-16-mayis-a-kadar-surecek-3780947,"YÖK'ten yapılan açıklamaya göre, doktora öğrencileri ve araştırmacıların dünyanın seçkin üniversitelerinde uluslararası standartlarda araştırma yapmalarını teşvik etmek amacıyla 2023'te başlattığı ""Uluslararası Araştırmacı Programları""na bu yıl da devam ediliyor. Başvuruların 16 Mayıs'a kadar süreceği program kapsamında, araştırma görevlisi kadrosunda görev yapan doktora öğrencilerinin tez konuları hakkında araştırma yapmak üzere yurt dışına gönderilmelerine ilişkin Genç Beyinler Programı (GEP), doktora eğitimini tamamlamış araştırma görevlisi veya doktor öğretim üyelerinin doktora sonrası çalışmalar için yurt dışına gönderilmelerine imkan verecek Doktora Sonrası Araştırma Programı (DOSAP), yurt dışı akademik izin (Sabbatical Araştırma İzni) kapsamında öğretim üyelerinin 12'nci Kalkınma Planı'ndaki öncelikli alanlarda araştırma yapmak üzere, yurt dışına gönderilmelerine yönelik Akademik Birikim Programı (AKAP) için başvurular alınacak. Başvurular, ""https://yoksis.yok.gov.tr/"" adresine giriş yapıldıktan sonra ""Genel İşlemler-YÖK Bursları ve Destekleri"" menüsünden gerçekleştirilecek. Başvuru şartlarına ve ayrıntılı bilgiye, ""https://www.yok.gov.tr/Sayfalar/DuyuruDetay.aspx?did=1546"" adresinden ulaşılabiliyor."
eğitim,"Bakan Tekin'den ""okulların erken kapanacağına dair iddialara"" yanıt",https://www.haberturk.com/bakan-tekin-den-okullarin-erken-kapanacagina-dair-iddialara-yanit-3780944,"Milli Eğitim Bakanı Yusuf Tekin, okulların erken kapanacağına yönelik iddialara ilişkin, ""Bakanlığımızın web sayfasında geçen yıl bu zamanlar ilan ettiğimiz akademik takvim orada dururken onu ya görüp manipüle etmek, yalan yanlış şey yazmak ya da ona bakmadan açıklama yapmak iyi niyetli bir davranış değil, kaotik bir düşünceye sebebiyet vermek ya da tembellik"" dedi. Tekin, AK Parti TBMM Grup Toplantısı öncesinde gazetecilerin sorularını yanıtladı. Şu anda gelecek eğitim öğretim yılının akademik takvimi üzerinde çalıştıklarını ve bir ay içerisinde takvimi ilan edeceklerini belirten Tekin, ""Önümüzdeki eğitim öğretim yılı o takvime göre yürüyecek. Biz işlerimizi planlı programlı yapıyoruz. Onu yazanlar gibi böyle kaos üretecek mantıkla çalışma yürütmüyoruz"" dedi. Okulların bu yıl erken kapanacağına yönelik iddiaların da gerçek dışı olduğunu belirten Tekin, şunları kaydetti: ""Bakanlığımızın web sayfasında geçen yıl bu zamanlar ilan ettiğimiz akademik takvim orada dururken onu ya görüp manipüle etmek, yalan yanlış şey yazmak ya da ona bakmadan açıklama yapmak iyi niyetli bir davranış değil, kaotik bir düşünceye sebebiyet vermek ya da tembellik. Biz de basın açıklamamızda buna yer verdik zaten."""
eğitim,2025-YDUS 1. Dönem başvuruları başladı,https://www.haberturk.com/2025-ydus-1-donem-basvurulari-basladi-3780917,"ÖSYM'nin internet sitesinde yer alan duyuruya göre, adaylar, başvurularını 16 Nisan'a kadar ÖSYM başvuru merkezleri, ""https://ais.osym.gov.tr"" adresi veya ÖSYM Aday İşlemleri Mobil Uygulaması'ndan yapabilecek. Adaylar, sınava ilişkin ayrıntılı bilgiye ÖSYM'nin internet sitesinde paylaşılan 2025-YDUS 1. Dönem Başvuru Kılavuzu'ndan ulaşabilir."
eğitim,MEB'den 'yaz tatili erkene çekilecek' iddialarına yanıt,https://www.haberturk.com/son-dakika-meb-den-yaz-tatili-erkene-cekilecek-iddialarina-yanit-3780579,"Milli Eğitim Bakanlığı, bugün bazı basın ve yayın organlarında yer alan ""MEB hazırlıklara başladı, yaz tatili erkene çekilecek"" başlıklı habere ilişkin açıklama yaptı. ""Millî Eğitim Bakanlığı, bu yıl Kurban Bayramı nedeniyle yaz tatilini erkene çekmeye hazırlanıyor"" şeklinde verilen iddiaların gerçeği yansıtmadığı belirtildi. Milli Eğitim Bakanlığı'nca ""2024-2025 Eğitim Öğretim Yılı Takvimi"", 28 Mayıs 2024 tarihinde kamuoyuyla paylaşıldığı ve eğitim öğretim süreçlerinin, açıklanan takvim doğrultusunda devam ettiği vurgulandı.  Söz konusu takvime göre 9 Eylül 2024 tarihinde başlayan eğitim öğretim yılının daha önceden açıklandığı gibi 20 Haziran 2025 tarihinde sona ereceği kaydedildi. Milli Eğitim Bakanlığı'ndan yapılan açıklamada, 2024-2025 Eğitim Öğretim Yılı Takvimi'nin kamuoyuna duyurulduğu günden beri ""https://www.meb.gov.tr/2024-2025-egitim-ogretim-yili-takvimi-aciklandi/haber/33888/tr"" adresinde yayında olmasına rağmen, yapılan haberlerin özensizce veya art niyetli olduğu dile getirildi. Ayrıca kaynağından araştırılmadan veya kasıtlı olarak asılsız iddialar içeren yalan ve yanıltıcı bilgilerle kamuoyunun gündemini meşgul eden; milyonlarca öğrenci, öğretmen ve velimizi yanlış yönlendiren bu tür manipülatif haberlere itibar edilmemesi gerektiği kaydedildi."
eğitim,Okullarda ara tatil sonrası ilk ders zili çaldı,https://www.haberturk.com/okullarda-ara-tatil-sonrasi-ilk-ders-zili-caldi-3780244,"MEB'in takvimine göre, bu yıl okullarda ikinci ara tatil 31 Mart-4 Nisan'da uygulandı. Ara tatilin ardından bugün itibarıyla yaklaşık 20 milyon öğrenci ve 1 milyon 200 bin öğretmen için okullarda ilk ders zili çaldı. Ankara'nın Etimesgut ilçesindeki Türkkonut Emel Önal İlkokulu'nda öğrenciler, sabah saatlerinde okullarına geldi. Bahçede İstiklal Marşı'nın okunmasının ardından öğrenciler sınıflarına geçti. Öğretmenler de ara tatilin ardından ilk dersini verdi. İlkokul 3. sınıf öğrencilerinden İhsan Burak İbiş, ara tatilin Ramazan Bayramı'na denk gelmesi dolayısıyla anne ve babasıyla Ankara'yı gezdiğini, büyüklerini ziyaret ederek şeker topladığını ifade etti. Tatilde öğretmeninin verdiği ödevleri yaptığını ve kitap okuduğunu belirten İbiş, okulu ve arkadaşlarını çok özlediğini söyledi. Öğrencilerden Gülce Özen de ara tatilde akrabalarıyla bayramlaştığını kaydederek, ""Öğretmenlerimin verdiği ödevleri yaptım. Bol bol kitap okumaya çalıştım. Arkadaşlarımı ve okulu çok özledim, sınıfımızda kutu oyunları var onları oynamayı düşünüyoruz"" dedi. Öte yandan, resmi ve özel ortaokullar ile imam hatip ortaokullarının 8. sınıflarında öğrenim gören öğrenciler, fen liseleri, sosyal bilimler liseleri, Anadolu imam hatip liseleri, proje okulları, mesleki ve teknik Anadolu liselerinin Anadolu teknik programlarına seçilmesi amacıyla Liselere Geçiş Sistemi (LGS) kapsamındaki merkezi sınav 15 Haziran'da uygulanacak."
eğitim,Çocuk Üniversitesi'nde geleceğin bilim insanları yetişiyor,https://www.haberturk.com/cocuk-universitesi-nde-gelecegin-bilim-insanlari-yetisiyor-3779605,"Çocuk Üniversitesi'nde, 18 yaş altı çocuklara fizik ve kimya gibi alanlarda deneyler teorik ve uygulamalı olarak anlatılıyor. Öğrenciler, dikkati geliştirmek için yapılan cihazlarla hem eğleniyor hem de odaklanma kabiliyetini arttırıyor. İnönü Üniversitesi Fen Edebiyat Fakültesi Fizik Bölümü Öğretim Üyesi ve Üstün Yetenekliler Araştırma ve Uygulama Merkezi Yönetim Kurulu Üyesi Doç. Dr. Fatih Bulut, bilimsel deneylerle çocukların bilime olan merak ve ilgilerini arttırmayı hedeflediklerini söyledi. Üstün yetenekli öğrencilerle kimya ve fizik alanında deneyler yaparak dikkat ve reflekslerin geliştirilmesine yönelik oyunlar oynadıkların belirten Bulut, ""Çocuklar bilime meraklı, soruyorlar, biz de elimizden geldiğince deneylerle çocuklara yardımcı oluyoruz. Bugünkü deneylerde havanın etkisini, kütle deneylerinin nasıl gerçekleştirildiğini ve havanın etkisiyle neler yapabileceğimizi gösterdik. Dikkat ve refleks oyunları oynamalarına imkan verdik. Çocuk Üniversitesi, kendisini çocuklara bilimi sevdirmeye adamış bir kurum aslında. Fen, Edebiyat, Kimya ve Fizik bölümleri olarak aslında çocuklar için etkinlikler düzenliyoruz. Çocukların eğlenerek öğrenmesini amaçlıyoruz"" diye konuştu. Bu yıl ikinci etkinliklerini gerçekleştirdiklerini hatırlatan Bulut, şöyle devam etti: ""Bu tür etkinlikleri özellikle bu tarz deney ve çalışmalara ulaşamayacak okullarda yapmak istiyoruz. Milli Eğitim Müdürlüğü ile dezavantajlı okullara yönelik daha önce bir projemiz vardı, o okullardan gelen öğrencilere etkinlik düzenliyoruz. Bu etkinlikleri, iki haftada bir, belki haftada bir devam ettirmeye çalışacağız."""
eğitim,"""60+ Tazelenme Üniversitesi Projesi""nin 25 öğrencisi oldu",https://www.haberturk.com/60-tazelenme-universitesi-projesinin-25-ogrencisi-oldu-3779360,"Aile ve Sosyal Hizmetler Bakanlığınca 17 üniversitede yaşlı bireylerin aktif, sağlıklı ve üretken bir yaşam sürdürmelerini desteklemek amacıyla yürütülen proje ile 60 yaş ve üzeri bireylerin kişisel gelişim ve öğrenme heyecanının yanı sıra toplumla bağlarının güçlendirilmesi hedefleniyor.""60+ Tazelenme Üniversitesi Projesi"" kapsamında Şırnak Üniversitesine başvuran 11i emekli öğretmen olmak üzere 60 yaş ve üzeri 25 kişi, akademisyenler tarafından verilen eğitimlerden faydalanıyor. Üniversitede, akademisyenler haftanın 1 günü 4 saat boyunca sağlık, tarım ve sosyal alanlara ilişkin eğitim veriyor. Şırnak Üniversitesi Rektörü Prof. Dr. Abdurrahim Alkış, proje ile üniversiteye 60 yaş üstü vatandaşları davet ettiklerini, bu doğrultuda 25 kişinin başvurduğunu söyledi. Bakanlık oluru ile bu projenin Şırnak ayağını yürütmenin sevinci ve mutluluğunu yaşadıklarını belirten Alkış, öğrencilerin derslere rağbet gösterdiğini belirtti. Alkış, şunları kaydetti: ""Aslında ilk başlarda bu kadar bir katılım beklemiyorduk. Biz hedeflediğimizden daha fazlasını bulduk. Lise öğrencisi dersi 45 dakika, lisans öğrencisi 1,5 saat, yüksek lisans öğrencisi 2 saat, doktora öğrencisi de yaklaşık 3 saat ders dinleyebilir. Bizim öğrencilerimizin de zevkle 3 saat dersi dinleyebildiklerini görüyoruz. Bu da bizi oldukça mutlu ediyor. Sağlık, tarım ve sosyal alanlarda öğretim üyelerimiz tarafından çok kıymetli dersler veriliyor. Katılımcıların yarısından fazlası daha önce üniversite okumuş, diğerleri de lise ve ortaokul mezunu. Aynı zamanda biz de onlardan istifade ediyoruz. Onların tecrübeleri genç hocalarımız için çok değerli olabiliyor."""
eğitim,Lise eğitimi kısalıyor mu?,https://www.haberturk.com/lise-egitimi-kisaliyor-mu-3779027,"Türkiye'de 2012 yılından bu yana uygulanan 4+4+4 eğitim sisteminde değişiklik yapılması yönünde bir tartışma başladı. Görüşe ve tartışmaya açılan çalışmaya göre; lise eğitiminin 3 ya da 2 yıla düşürülmesi, böylelikle farklı sektörlerin ihtiyacı olan; teknik eleman/ara eleman sıkıntısının çözülmesi ve daha kaliteli bir üniversite eğitiminin sağlanması amaçlanıyor. Öne çıkan model 4+4+2 sistemi; yani 8 yıllık ilköğretimden sonra iki yıllık teknik lise eğitimiyle sorunun çözülmesi… Milli Eğitim Bakanı Yusuf Tekin, katıldığı bir televizyon programında 12 yıllık zorunlu eğitim meselesiyle ilgili olarak, “Zorunlu eğitim süresi yüksek. Yakında bunun tartışmaya açılacağını ben de tahmin ediyorum, Bu kadar uzun bir süre standart bir eğitime çocukları tabi tutmak doğru olmayabilir” demişti. Hayati derecede önemli bu meseleyle ilgili ben de çalışmanın ve tartışmanın hangi boyutta olduğunu Milli Eğitim Bakanı Yusuf Tekin’e sordum. Bakan Tekin, sorularım üzerine, zorunlu eğitimin 4+4 olabileceğini, bunun üzerine iki yıl teknik mesleki lise eğitimi verilebileceğini belirtirken, mevcut sistemle sektörlerin ara eleman sıkıntısını çözmenin mümkün olmadığını söyledi. Bakan Tekin, ara eleman bulunamadığı gibi kaliteli yükseköğretimin de verilemediğine dikkat çekti."
